accuracy,avg_candidates_per_contract,best_checkpoint,candidate_recall,completed_time,contract_hit,dataset_view,execution_source,expansion_stage,f1,macro_f1,macro_precision,macro_recall,method,metrics_path,model,model_family,multi_label_examples,multi_label_f1,multi_label_hit_accuracy,multi_label_precision,multi_label_predictions_file,multi_label_recall,paired_expansion_counterpart,pre_expansion_pair_marker,precision,predictions_file,recall,run_name,runtime_minutes,source,status,strict_f1,strict_precision,strict_recall,summary_path,task,task_type,test_examples,tolerant_f1,tolerant_precision,tolerant_recall,train_examples,val_examples
,91.43866171003718,artifacts/checkpoints/remote_codegemma_7b_e1_gpu5_clean__vul_line__qlora/checkpoint-22502,0.7914485767909362,46163.02213377315,0.8228004956629492,,compute_node_c,,,,,,qlora,artifacts/metrics/remote_codegemma_7b_e1_gpu5_clean__vul_line__qlora/metrics.json,google/codegemma-7b,CodeGemma,,,,,,,,,,artifacts/predictions/remote_codegemma_7b_e1_gpu5_clean__vul_line__qlora/predictions_test.jsonl,,remote_codegemma_7b_e1_gpu5_clean__vul_line__qlora,837.0326130666667,matrix_summary,completed,0.28571428571428575,0.326724,0.253851,artifacts/summaries/remote_codegemma_7b_e1_gpu5_clean__vul_line__qlora/matrix_summary.json,vul_line,line,807,0.38722478016038736,0.486576,0.321566,10155,1529
,91.43866171003718,,0.7914485767909362,46159.75822826389,0.2057001239157373,,compute_node_c,,,,,,direct,artifacts/metrics/remote_granite_20b_code_base_e1__vul_line__direct/metrics.json,ibm-granite/granite-20b-code-base,Granite Code,,,,,,,,,,artifacts/predictions/remote_granite_20b_code_base_e1__vul_line__direct/predictions.jsonl,,remote_granite_20b_code_base_e1__vul_line__direct,2422.9704247166665,matrix_summary,completed,0.05129131298537114,0.058653,0.045571,artifacts/summaries/remote_granite_20b_code_base_e1__vul_line__direct/matrix_summary.json,vul_line,line,807,0.0834279948796969,0.1772,0.054557,,
,91.43866171003718,,0.7914485767909362,46161.44664119213,0.22304832713754646,,compute_node_c,,,,,,prompt,,ibm-granite/granite-20b-code-base,Granite Code,,,,,,,,,,artifacts/predictions/remote_granite_20b_code_base_e1__vul_line__prompt/predictions.jsonl,,remote_granite_20b_code_base_e1__vul_line__prompt,2431.314549633333,matrix_summary,completed,0.043344771536933356,,,artifacts/summaries/remote_granite_20b_code_base_e1__vul_line__prompt/matrix_summary.json,vul_line,line,807,0.0947024049977526,,,,
,91.43866171003718,artifacts/checkpoints/remote_granite_20b_code_base_e1__vul_line__qlora/checkpoint-22502,0.7914485767909362,46162.32565469907,0.20693928128872366,,compute_node_c,,,,,,qlora,artifacts/metrics/remote_granite_20b_code_base_e1__vul_line__qlora/metrics.json,ibm-granite/granite-20b-code-base,Granite Code,,,,,,,,,,artifacts/predictions/remote_granite_20b_code_base_e1__vul_line__qlora/predictions_test.jsonl,,remote_granite_20b_code_base_e1__vul_line__qlora,1265.7793921,matrix_summary,completed,0.05237493227379447,0.059893,0.046534,artifacts/summaries/remote_granite_20b_code_base_e1__vul_line__qlora/matrix_summary.json,vul_line,line,807,0.08360981782123787,0.178852,0.054557,10155,1529
,91.43866171003718,,0.7914485767909362,46160.71893436342,0.20693928128872366,,compute_node_c,,,,,,direct,artifacts/metrics/remote_granite_3b_code_base_e1__vul_line__direct/metrics.json,ibm-granite/granite-3b-code-base,Granite Code,,,,,,,,,,artifacts/predictions/remote_granite_3b_code_base_e1__vul_line__direct/predictions.jsonl,,remote_granite_3b_code_base_e1__vul_line__direct,973.2085507333334,matrix_summary,completed,0.05237493227379447,0.059893,0.046534,artifacts/summaries/remote_granite_3b_code_base_e1__vul_line__direct/matrix_summary.json,vul_line,line,807,0.08360981782123787,0.178852,0.054557,,
,,artifacts/checkpoints/remote_granite_3b_code_base_e1__vul_line__full/checkpoint-22502,,46162.03587177084,,,compute_node_c,,,,,,full,artifacts/metrics/remote_granite_3b_code_base_e1__vul_line__full/metrics.json,ibm-granite/granite-3b-code-base,Granite Code,,,,,,,,,,artifacts/predictions/remote_granite_3b_code_base_e1__vul_line__full/metrics.json,,remote_granite_3b_code_base_e1__vul_line__full,,state.json,completed,0.293661,0.335812,0.260911,,vul_line,line,,0.3884,0.475423,0.328306,,
,91.43866171003718,,0.7914485767909362,46161.38724555555,0.20693928128872366,,compute_node_c,,,,,,prompt,artifacts/metrics/remote_granite_3b_code_base_e1__vul_line__prompt/metrics.json,ibm-granite/granite-3b-code-base,Granite Code,,,,,,,,,,artifacts/predictions/remote_granite_3b_code_base_e1__vul_line__prompt/predictions.jsonl,,remote_granite_3b_code_base_e1__vul_line__prompt,962.36802115,matrix_summary,completed,0.05237493227379447,0.059893,0.046534,artifacts/summaries/remote_granite_3b_code_base_e1__vul_line__prompt/matrix_summary.json,vul_line,line,807,0.08365487206292371,0.179265,0.054557,,
,,artifacts/checkpoints/remote_granite_3b_code_base_e1__vul_line__qlora/checkpoint-22502,,46162.34674663194,,,compute_node_c,,,,,,qlora,artifacts/metrics/remote_granite_3b_code_base_e1__vul_line__qlora/metrics.json,ibm-granite/granite-3b-code-base,Granite Code,,,,,,,,,,artifacts/predictions/remote_granite_3b_code_base_e1__vul_line__qlora/metrics.json,,remote_granite_3b_code_base_e1__vul_line__qlora,,state.json,completed,0.062489,0.071458,0.05552,,vul_line,line,,0.10679,0.202396,0.072529,,
,91.43866171003718,,0.7914485767909362,46158.38693697916,0.2057001239157373,,compute_node_c,,,,,,direct,artifacts/metrics/remote_granite_8b_code_base_e1__vul_line__direct/metrics.json,ibm-granite/granite-8b-code-base,Granite Code,,,,,,,,,,artifacts/predictions/remote_granite_8b_code_base_e1__vul_line__direct/predictions.jsonl,,remote_granite_8b_code_base_e1__vul_line__direct,765.2968131666668,matrix_summary,completed,0.05273613870326892,0.060306,0.046855,artifacts/summaries/remote_granite_8b_code_base_e1__vul_line__direct/matrix_summary.json,vul_line,line,807,0.08365487206292371,0.179265,0.054557,,
,91.43866171003718,,0.7914485767909362,46159.29119186343,0.2527881040892193,,compute_node_c,,,,,,prompt,artifacts/metrics/remote_granite_8b_code_base_e1__vul_line__prompt/metrics.json,ibm-granite/granite-8b-code-base,Granite Code,,,,,,,,,,artifacts/predictions/remote_granite_8b_code_base_e1__vul_line__prompt/predictions.jsonl,,remote_granite_8b_code_base_e1__vul_line__prompt,1302.1269703333335,matrix_summary,completed,0.04731804226115225,0.05411,0.042041,artifacts/summaries/remote_granite_8b_code_base_e1__vul_line__prompt/matrix_summary.json,vul_line,line,807,0.10103127313939514,0.181743,0.069961,,
