accuracy,avg_candidates_per_contract,best_checkpoint,candidate_recall,completed_time,contract_hit,dataset_view,execution_source,expansion_stage,f1,macro_f1,macro_precision,macro_recall,method,metrics_path,model,model_family,multi_label_examples,multi_label_f1,multi_label_hit_accuracy,multi_label_precision,multi_label_predictions_file,multi_label_recall,paired_expansion_counterpart,pre_expansion_pair_marker,precision,predictions_file,recall,run_name,runtime_minutes,source,status,strict_f1,strict_precision,strict_recall,summary_path,task,task_type,test_examples,tolerant_f1,tolerant_precision,tolerant_recall,train_examples,val_examples
0.5116377486246297,,,,46157.67322931713,,,compute_node_c,,0.14008941877794337,,,,direct,,bigcode/starcoder2-15b,StarCoder2,,,,,,,,,0.7121212121212122,artifacts/predictions/remote_starcoder2_15b_e1__has_vul__direct/predictions.jsonl,0.07768595041322314,remote_starcoder2_15b_e1__has_vul__direct,68.32972696666667,matrix_summary,completed,,,,artifacts/summaries/remote_starcoder2_15b_e1__has_vul__direct/matrix_summary.json,has_vul,has,2363,,,,,
0.5454930173508252,,,,46157.72107195602,,,compute_node_c,,0.2801608579088472,,,,prompt,,bigcode/starcoder2-15b,StarCoder2,,,,,,,,,0.7411347517730497,artifacts/predictions/remote_starcoder2_15b_e1__has_vul__prompt/predictions.jsonl,0.17272727272727273,remote_starcoder2_15b_e1__has_vul__prompt,68.89333905,matrix_summary,completed,,,,artifacts/summaries/remote_starcoder2_15b_e1__has_vul__prompt/matrix_summary.json,has_vul,has,2363,,,,,
0.7261955141768938,,artifacts/checkpoints/remote_starcoder2_15b_e1__has_vul__qlora/checkpoint-2177,,46157.81637511574,,,compute_node_c,,0.7708111937654977,,,,qlora,,bigcode/starcoder2-15b,StarCoder2,,,,,,,,,0.6745195288282703,,0.8991735537190083,remote_starcoder2_15b_e1__has_vul__qlora,137.23648643333334,matrix_summary,completed,,,,artifacts/summaries/remote_starcoder2_15b_e1__has_vul__qlora/matrix_summary.json,has_vul,has,2363,,,,17411,4667
0.4879390605162928,,,,46160.01891620371,,,compute_node_c,,0.03815580286168521,,,,direct,,bigcode/starcoder2-3b,StarCoder2,,,,,,,,,0.5,artifacts/predictions/remote_starcoder2_3b_e1__has_vul__direct/predictions.jsonl,0.019834710743801654,remote_starcoder2_3b_e1__has_vul__direct,23.165929533333333,matrix_summary,completed,,,,artifacts/summaries/remote_starcoder2_3b_e1__has_vul__direct/matrix_summary.json,has_vul,has,2363,,,,,
0.8489208633093526,,artifacts/checkpoints/remote_starcoder2_3b_e1__has_vul__full/checkpoint-2177,,46160.08318033565,,,compute_node_c,,0.8495575221238938,,,,full,,bigcode/starcoder2-3b,StarCoder2,,,,,,,,,0.8667239896818573,,0.8330578512396695,remote_starcoder2_3b_e1__has_vul__full,68.87350046666667,matrix_summary,completed,,,,artifacts/summaries/remote_starcoder2_3b_e1__has_vul__full/matrix_summary.json,has_vul,has,2363,,,,17411,4667
0.49259415996614475,,,,46160.03535148148,,,compute_node_c,,0.09509433962264151,,,,prompt,,bigcode/starcoder2-3b,StarCoder2,,,,,,,,,0.5478260869565217,artifacts/predictions/remote_starcoder2_3b_e1__has_vul__prompt/predictions.jsonl,0.05206611570247934,remote_starcoder2_3b_e1__has_vul__prompt,23.66673743333333,matrix_summary,completed,,,,artifacts/summaries/remote_starcoder2_3b_e1__has_vul__prompt/matrix_summary.json,has_vul,has,2363,,,,,
0.6906474820143885,,artifacts/checkpoints/remote_starcoder2_3b_e1__has_vul__qlora/checkpoint-2177,,46160.10784451389,,,compute_node_c,,0.7084164339848424,,,,qlora,,bigcode/starcoder2-3b,StarCoder2,,,,,,,,,0.6846569005397071,,0.7338842975206612,remote_starcoder2_3b_e1__has_vul__qlora,35.51634743333333,matrix_summary,completed,,,,artifacts/summaries/remote_starcoder2_3b_e1__has_vul__qlora/matrix_summary.json,has_vul,has,2363,,,,17411,4667
0.4777824798984342,,,,46157.40391070602,,,compute_node_c,,0.06656580937972768,,,,direct,,bigcode/starcoder2-7b,StarCoder2,,,,,,,,,0.39285714285714285,artifacts/predictions/remote_starcoder2_7b_e1__has_vul__direct/predictions.jsonl,0.03636363636363636,remote_starcoder2_7b_e1__has_vul__direct,35.186299266666666,matrix_summary,completed,,,,artifacts/summaries/remote_starcoder2_7b_e1__has_vul__direct/matrix_summary.json,has_vul,has,2363,,,,,
0.4807448159119763,,,,46157.42864677083,,,compute_node_c,,0.1010989010989011,,,,prompt,,bigcode/starcoder2-7b,StarCoder2,,,,,,,,,0.44516129032258067,artifacts/predictions/remote_starcoder2_7b_e1__has_vul__prompt/predictions.jsonl,0.05702479338842975,remote_starcoder2_7b_e1__has_vul__prompt,35.619878533333335,matrix_summary,completed,,,,artifacts/summaries/remote_starcoder2_7b_e1__has_vul__prompt/matrix_summary.json,has_vul,has,2363,,,,,
0.7490478205670758,,artifacts/checkpoints/remote_starcoder2_7b_e1__has_vul__qlora/checkpoint-2177,,46157.47728146991,,,compute_node_c,,0.7572656569791241,,,,qlora,,bigcode/starcoder2-7b,StarCoder2,,,,,,,,,0.7502027575020276,,0.7644628099173554,remote_starcoder2_7b_e1__has_vul__qlora,70.03391945,matrix_summary,completed,,,,artifacts/summaries/remote_starcoder2_7b_e1__has_vul__qlora/matrix_summary.json,has_vul,has,2363,,,,17411,4667
