accuracy,avg_candidates_per_contract,best_checkpoint,candidate_recall,completed_time,contract_hit,dataset_view,execution_source,expansion_stage,f1,macro_f1,macro_precision,macro_recall,method,metrics_path,model,model_family,multi_label_examples,multi_label_f1,multi_label_hit_accuracy,multi_label_precision,multi_label_predictions_file,multi_label_recall,paired_expansion_counterpart,pre_expansion_pair_marker,precision,predictions_file,recall,run_name,runtime_minutes,source,status,strict_f1,strict_precision,strict_recall,summary_path,task,task_type,test_examples,tolerant_f1,tolerant_precision,tolerant_recall,train_examples,val_examples
0.21686746987951808,,,,46157.82418678241,,,compute_node_c,,0.1763265306122449,0.080631,0.63669,0.134444,direct,artifacts/metrics/remote_codellama_13b_e1__vul_type__direct/metrics.json,codellama/CodeLlama-13b-hf,CodeLlama,521,0.09805924412665984,0.18426103646833014,0.18426103646833014,artifacts/predictions/remote_codellama_13b_e1__vul_type__direct/predictions_multi_label.jsonl,0.06680584551148225,,,0.21686746987951808,artifacts/predictions/remote_codellama_13b_e1__vul_type__direct/predictions.jsonl,0.1485557083906465,remote_codellama_13b_e1__vul_type__direct,52.72304215,matrix_summary,completed,,,,artifacts/summaries/remote_codellama_13b_e1__vul_type__direct/matrix_summary.json,vul_type,type,1992,,,,,
0.19026104417670683,,,,46157.86137362268,,,compute_node_c,,0.15469387755102043,0.050147,0.166833,0.114292,prompt,artifacts/metrics/remote_codellama_13b_e1__vul_type__prompt/metrics.json,codellama/CodeLlama-13b-hf,CodeLlama,521,0.09601634320735444,0.18042226487523993,0.18042226487523993,artifacts/predictions/remote_codellama_13b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.06541405706332637,,,0.19026104417670683,artifacts/predictions/remote_codellama_13b_e1__vul_type__prompt/predictions.jsonl,0.13033012379642367,remote_codellama_13b_e1__vul_type__prompt,53.54899293333334,matrix_summary,completed,,,,artifacts/summaries/remote_codellama_13b_e1__vul_type__prompt/matrix_summary.json,vul_type,type,1992,,,,,
0.6320281124497992,,artifacts/checkpoints/remote_codellama_13b_e1__vul_type__qlora/checkpoint-3124,,46157.97494769676,,,compute_node_c,,0.5138775510204081,0.376887,0.702139,0.309242,qlora,artifacts/metrics/remote_codellama_13b_e1__vul_type__qlora/metrics.json,codellama/CodeLlama-13b-hf,CodeLlama,521,0.372829417773238,0.7005758157389635,0.7005758157389635,artifacts/predictions/remote_codellama_13b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.25400139178844816,,,0.6320281124497992,artifacts/predictions/remote_codellama_13b_e1__vul_type__qlora/predictions_test.jsonl,0.4329436038514443,remote_codellama_13b_e1__vul_type__qlora,163.54660573333334,matrix_summary,completed,,,,artifacts/summaries/remote_codellama_13b_e1__vul_type__qlora/matrix_summary.json,vul_type,type,1992,,,,24992,3829
0.21184738955823293,,,,46162.56074408565,,,compute_node_c,,0.17224489795918366,0.084174,0.610588,0.135535,direct,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/metrics.json,codellama/CodeLlama-34b-hf,CodeLlama,521,0.10214504596527067,0.19193857965451055,0.19193857965451055,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/predictions_multi_label.jsonl,0.06958942240779402,,,0.21184738955823293,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/predictions.jsonl,0.1451169188445667,remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct,104.644354,matrix_summary,completed,,,,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/matrix_summary.json,vul_type,type,1992,,,,,
0.19126506024096385,,,,46162.63879939815,,,compute_node_c,,0.15551020408163266,0.052863,0.292267,0.115654,prompt,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/metrics.json,codellama/CodeLlama-34b-hf,CodeLlama,521,0.09601634320735444,0.18042226487523993,0.18042226487523993,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/predictions_multi_label.jsonl,0.06541405706332637,,,0.19126506024096385,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/predictions.jsonl,0.1310178817056396,remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt,112.39958065,matrix_summary,completed,,,,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/matrix_summary.json,vul_type,type,1992,,,,,
0.6335341365461847,,artifacts/checkpoints/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/checkpoint-3124,,46162.90959540509,,,compute_node_c,,0.5151020408163265,0.381811,0.705133,0.312854,qlora,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/metrics.json,codellama/CodeLlama-34b-hf,CodeLlama,521,0.3626149131767109,0.6813819577735125,0.6813819577735125,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/predictions_test_multi_label.jsonl,0.24704244954766874,,,0.6335341365461847,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/predictions_test.jsonl,0.4339752407152682,remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora,389.9461935,matrix_summary,completed,,,,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/matrix_summary.json,vul_type,type,1992,,,,24992,3829
0.20481927710843373,,,,46161.47402309028,,,compute_node_c,,0.16653061224489796,,,,direct,,codellama/CodeLlama-7b-hf,CodeLlama,521,0.09703779366700714,0.18234165067178504,0.18234165067178504,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/predictions_multi_label.jsonl,0.06610995128740431,,,0.20481927710843373,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/predictions.jsonl,0.14030261348005502,remote_codellama_7b_e1_gpu4_retry__vul_type__direct,30.886946133333332,matrix_summary,completed,,,,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/matrix_summary.json,vul_type,type,1992,,,,,
0.18724899598393574,,,,46161.49591501158,,,compute_node_c,,0.15224489795918367,,,,prompt,,codellama/CodeLlama-7b-hf,CodeLlama,521,0.09805924412665984,0.18426103646833014,0.18426103646833014,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/predictions_multi_label.jsonl,0.06680584551148225,,,0.18724899598393574,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/predictions.jsonl,0.12826685006877578,remote_codellama_7b_e1_gpu4_retry__vul_type__prompt,31.524286016666668,matrix_summary,completed,,,,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/matrix_summary.json,vul_type,type,1992,,,,,
0.6445783132530121,,artifacts/checkpoints/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/checkpoint-3124,,46161.56203363426,,,compute_node_c,,0.5240816326530613,0.39529,0.692472,0.320381,qlora,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/metrics.json,codellama/CodeLlama-7b-hf,CodeLlama,521,0.3769152196118488,0.708253358925144,0.708253358925144,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/predictions_test_multi_label.jsonl,0.2567849686847599,,,0.6445783132530121,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/predictions_test.jsonl,0.44154057771664373,remote_codellama_7b_e1_gpu4_retry__vul_type__qlora,95.21075281666667,matrix_summary,completed,,,,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/matrix_summary.json,vul_type,type,1992,,,,24992,3829
0.2033132530120482,,,,46158.7975194213,,,compute_node_a,,0.16530612244897958,0.04261,0.050415,0.124587,direct,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_type__direct/metrics.json,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,521,0.09397344228804902,0.1765834932821497,0.1765834932821497,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__direct/predictions_multi_label.jsonl,0.06402226861517049,,,0.2033132530120482,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__direct/predictions.jsonl,0.13927097661623108,machine_a_deepseekcoder13b_e1__vul_type__direct,21.824114233333333,matrix_summary,completed,,,,artifacts/summaries/machine_a_deepseekcoder13b_e1__vul_type__direct/matrix_summary.json,vul_type,type,1992,,,,,
0.7429718875502008,,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__vul_type__full/checkpoint-3124,,46158.86591028935,,,compute_node_a,,0.6040816326530611,0.458361,0.72015,0.375708,full,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_type__full/metrics.json,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,521,0.40755873340142995,0.7658349328214972,0.7658349328214972,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__full/predictions_test_multi_label.jsonl,0.2776617954070981,,,0.7429718875502008,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__full/predictions_test.jsonl,0.5089408528198074,machine_a_deepseekcoder13b_e1__vul_type__full,76.03431111666667,matrix_summary,completed,,,,artifacts/summaries/machine_a_deepseekcoder13b_e1__vul_type__full/matrix_summary.json,vul_type,type,1992,,,,24992,3829
0.18674698795180722,,,,46158.81310865741,,,compute_node_a,,0.15183673469387754,0.047609,0.040209,0.111707,prompt,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_type__prompt/metrics.json,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,521,0.09601634320735444,0.18042226487523993,0.18042226487523993,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.06541405706332637,,,0.18674698795180722,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__prompt/predictions.jsonl,0.1279229711141678,machine_a_deepseekcoder13b_e1__vul_type__prompt,22.44845985,matrix_summary,completed,,,,artifacts/summaries/machine_a_deepseekcoder13b_e1__vul_type__prompt/matrix_summary.json,vul_type,type,1992,,,,,
0.6134538152610441,,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__vul_type__qlora/checkpoint-3124,,46158.90497922454,,,compute_node_a,,0.4987755102040816,0.319251,0.635124,0.268281,qlora,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_type__qlora/metrics.json,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,521,0.34627170582226763,0.6506717850287908,0.6506717850287908,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.2359081419624217,,,0.6134538152610441,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__qlora/predictions_test.jsonl,0.4202200825309491,machine_a_deepseekcoder13b_e1__vul_type__qlora,56.25922886666667,matrix_summary,completed,,,,artifacts/summaries/machine_a_deepseekcoder13b_e1__vul_type__qlora/matrix_summary.json,vul_type,type,1992,,,,24992,3829
0.19126506024096385,,,,46160.11864086806,,,compute_node_c,,0.15551020408163266,0.053465,0.415822,0.115389,direct,artifacts/metrics/remote_deepseekcoder33b_e1__vul_type__direct/metrics.json,deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,521,0.09499489274770172,0.1785028790786948,0.1785028790786948,artifacts/predictions/remote_deepseekcoder33b_e1__vul_type__direct/predictions_multi_label.jsonl,0.06471816283924843,,,0.19126506024096385,artifacts/predictions/remote_deepseekcoder33b_e1__vul_type__direct/predictions.jsonl,0.1310178817056396,remote_deepseekcoder33b_e1__vul_type__direct,116.52300471666668,matrix_summary,completed,,,,artifacts/summaries/remote_deepseekcoder33b_e1__vul_type__direct/matrix_summary.json,vul_type,type,1992,,,,,
0.1852409638554217,,,,46160.19997865741,,,compute_node_c,,0.15061224489795919,0.047549,0.039791,0.110679,prompt,artifacts/metrics/remote_deepseekcoder33b_e1__vul_type__prompt/metrics.json,deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,521,0.09499489274770172,0.1785028790786948,0.1785028790786948,artifacts/predictions/remote_deepseekcoder33b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.06471816283924843,,,0.1852409638554217,artifacts/predictions/remote_deepseekcoder33b_e1__vul_type__prompt/predictions.jsonl,0.12689133425034388,remote_deepseekcoder33b_e1__vul_type__prompt,117.12631401666665,matrix_summary,completed,,,,artifacts/summaries/remote_deepseekcoder33b_e1__vul_type__prompt/matrix_summary.json,vul_type,type,1992,,,,,
0.20381526104417672,,artifacts/checkpoints/remote_deepseekcoder33b_e1__vul_type__qlora/checkpoint-3124,,46160.48132527777,,,compute_node_c,,0.1657142857142857,,,,qlora,,deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,521,0.09397344228804902,0.1765834932821497,0.1765834932821497,artifacts/predictions/remote_deepseekcoder33b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.06402226861517049,,,0.20381526104417672,artifacts/predictions/remote_deepseekcoder33b_e1__vul_type__qlora/predictions_test.jsonl,0.13961485557083905,remote_deepseekcoder33b_e1__vul_type__qlora,405.1390558333333,matrix_summary,completed,,,,artifacts/summaries/remote_deepseekcoder33b_e1__vul_type__qlora/matrix_summary.json,vul_type,type,1992,,,,24992,3829
0.20281124497991967,,,,46157.50931061342,,,compute_node_c,,0.16489795918367348,0.047422,0.377995,0.124475,direct,artifacts/metrics/remote_deepseekcoder67b_e1__vul_type__direct/metrics.json,deepseek-ai/deepseek-coder-6.7b-base,DeepSeek-Coder,521,0.09601634320735444,0.18042226487523993,0.18042226487523993,artifacts/predictions/remote_deepseekcoder67b_e1__vul_type__direct/predictions_multi_label.jsonl,0.06541405706332637,,,0.20281124497991967,artifacts/predictions/remote_deepseekcoder67b_e1__vul_type__direct/predictions.jsonl,0.13892709766162312,remote_deepseekcoder67b_e1__vul_type__direct,31.219313016666668,matrix_summary,completed,,,,artifacts/summaries/remote_deepseekcoder67b_e1__vul_type__direct/matrix_summary.json,vul_type,type,1992,,,,,
0.19979919678714858,,,,46157.53117270833,,,compute_node_c,,0.1624489795918367,0.046821,0.041032,0.121072,prompt,artifacts/metrics/remote_deepseekcoder67b_e1__vul_type__prompt/metrics.json,deepseek-ai/deepseek-coder-6.7b-base,DeepSeek-Coder,521,0.09703779366700714,0.18234165067178504,0.18234165067178504,artifacts/predictions/remote_deepseekcoder67b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.06610995128740431,,,0.19979919678714858,artifacts/predictions/remote_deepseekcoder67b_e1__vul_type__prompt/predictions.jsonl,0.13686382393397525,remote_deepseekcoder67b_e1__vul_type__prompt,31.481355366666666,matrix_summary,completed,,,,artifacts/summaries/remote_deepseekcoder67b_e1__vul_type__prompt/matrix_summary.json,vul_type,type,1992,,,,,
0.6485943775100401,,artifacts/checkpoints/remote_deepseekcoder67b_e1__vul_type__qlora/checkpoint-3124,,46157.59646181713,,,compute_node_c,,0.5273469387755102,0.368163,0.73942,0.302504,qlora,artifacts/metrics/remote_deepseekcoder67b_e1__vul_type__qlora/metrics.json,deepseek-ai/deepseek-coder-6.7b-base,DeepSeek-Coder,521,0.37487231869254334,0.7044145873320538,0.7044145873320538,artifacts/predictions/remote_deepseekcoder67b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.255393180236604,,,0.6485943775100401,artifacts/predictions/remote_deepseekcoder67b_e1__vul_type__qlora/predictions_test.jsonl,0.4442916093535076,remote_deepseekcoder67b_e1__vul_type__qlora,94.01627068333333,matrix_summary,completed,,,,artifacts/summaries/remote_deepseekcoder67b_e1__vul_type__qlora/matrix_summary.json,vul_type,type,1992,,,,24992,3829
0.22238955823293172,,,,46159.51300454861,,,compute_node_c,,0.18081632653061225,0.081762,0.514149,0.142794,direct,artifacts/metrics/remote_codegemma_2b_e1_gpu4_retry__vul_type__direct/metrics.json,google/codegemma-2b,CodeGemma,521,0.09601634320735444,0.18042226487523993,0.18042226487523993,artifacts/predictions/remote_codegemma_2b_e1_gpu4_retry__vul_type__direct/predictions_multi_label.jsonl,0.06541405706332637,,,0.22238955823293172,artifacts/predictions/remote_codegemma_2b_e1_gpu4_retry__vul_type__direct/predictions.jsonl,0.15233837689133425,remote_codegemma_2b_e1_gpu4_retry__vul_type__direct,15.31422905,matrix_summary,completed,,,,artifacts/summaries/remote_codegemma_2b_e1_gpu4_retry__vul_type__direct/matrix_summary.json,vul_type,type,1992,,,,,
0.748995983935743,,artifacts/checkpoints/remote_codegemma_2b_e1_gpu4_retry__vul_type__full/checkpoint-3124,,46159.56475607639,,,compute_node_c,,0.6089795918367347,0.448424,0.842861,0.368909,full,artifacts/metrics/remote_codegemma_2b_e1_gpu4_retry__vul_type__full/metrics.json,google/codegemma-2b,CodeGemma,521,0.4116445352400409,0.7735124760076776,0.7735124760076776,artifacts/predictions/remote_codegemma_2b_e1_gpu4_retry__vul_type__full/predictions_test_multi_label.jsonl,0.2804453723034099,,,0.748995983935743,artifacts/predictions/remote_codegemma_2b_e1_gpu4_retry__vul_type__full/predictions_test.jsonl,0.5130674002751031,remote_codegemma_2b_e1_gpu4_retry__vul_type__full,58.43087383333333,matrix_summary,completed,,,,artifacts/summaries/remote_codegemma_2b_e1_gpu4_retry__vul_type__full/matrix_summary.json,vul_type,type,1992,,,,24992,3829
0.18724899598393574,,,,46159.52417902778,,,compute_node_c,,0.15224489795918367,0.048093,0.041392,0.111806,prompt,artifacts/metrics/remote_codegemma_2b_e1_gpu4_retry__vul_type__prompt/metrics.json,google/codegemma-2b,CodeGemma,521,0.09805924412665984,0.18426103646833014,0.18426103646833014,artifacts/predictions/remote_codegemma_2b_e1_gpu4_retry__vul_type__prompt/predictions_multi_label.jsonl,0.06680584551148225,,,0.18724899598393574,artifacts/predictions/remote_codegemma_2b_e1_gpu4_retry__vul_type__prompt/predictions.jsonl,0.12826685006877578,remote_codegemma_2b_e1_gpu4_retry__vul_type__prompt,16.091175816666667,matrix_summary,completed,,,,artifacts/summaries/remote_codegemma_2b_e1_gpu4_retry__vul_type__prompt/matrix_summary.json,vul_type,type,1992,,,,,
0.6767068273092369,,artifacts/checkpoints/remote_codegemma_2b_e1_gpu4_retry__vul_type__qlora/checkpoint-3124,,46159.59254954861,,,compute_node_c,,0.550204081632653,0.4255,0.762752,0.341303,qlora,artifacts/metrics/remote_codegemma_2b_e1_gpu4_retry__vul_type__qlora/metrics.json,google/codegemma-2b,CodeGemma,521,0.397344228804903,0.746641074856046,0.746641074856046,artifacts/predictions/remote_codegemma_2b_e1_gpu4_retry__vul_type__qlora/predictions_test_multi_label.jsonl,0.2707028531663187,,,0.6767068273092369,artifacts/predictions/remote_codegemma_2b_e1_gpu4_retry__vul_type__qlora/predictions_test.jsonl,0.46354883081155435,remote_codegemma_2b_e1_gpu4_retry__vul_type__qlora,40.02253416666667,matrix_summary,completed,,,,artifacts/summaries/remote_codegemma_2b_e1_gpu4_retry__vul_type__qlora/matrix_summary.json,vul_type,type,1992,,,,24992,3829
0.232429718875502,,,,46161.47327966435,,,compute_node_c,,0.1889795918367347,,,,direct,,google/codegemma-7b,CodeGemma,521,0.10010214504596528,0.18809980806142035,0.18809980806142035,artifacts/predictions/remote_codegemma_7b_e1_gpu5_clean__vul_type__direct/predictions_multi_label.jsonl,0.06819763395963814,,,0.232429718875502,artifacts/predictions/remote_codegemma_7b_e1_gpu5_clean__vul_type__direct/predictions.jsonl,0.1592159559834938,remote_codegemma_7b_e1_gpu5_clean__vul_type__direct,34.02500825,matrix_summary,completed,,,,artifacts/summaries/remote_codegemma_7b_e1_gpu5_clean__vul_type__direct/matrix_summary.json,vul_type,type,1992,,,,,
